type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
178,-0.024016398936510086,0.05196167901158333,-0.08889447897672653,-0.024392183870077133,-0.164042130112648,0.19519412517547607,-0.19294847548007965,-0.24995633959770203,-0.22600844502449036,0.14491446316242218,0.046567149460315704,0.07828710973262787,-0.20247825980186462,-0.15348753333091736,0.01916332170367241,-0.09293138235807419,0.16623952984809875,-0.09099788218736649,-0.1672499179840088,-0.03748749569058418,-0.019753823056817055,-0.010988629423081875,0.12585297226905823,-0.12907610833644867,-0.010657241567969322,0.1880502551794052,0.017706893384456635,0.20146937668323517,-0.10143358260393143,-0.18433459103107452,-0.07055772840976715,-0.07161661237478256,-0.05138375237584114,-0.08041330426931381,-0.015320827253162861,0.17191840708255768,-0.18305560946464539,0.0439947210252285,-0.22439303994178772,-0.11797486245632172,0.0354328379034996,-0.11658764630556107,-0.1775224655866623,-0.09114491939544678,0.08405731618404388,-0.15104079246520996,-0.23126012086868286,-0.16271069645881653,0.05746224895119667,-0.09379163384437561,0.08656344562768936,0.053324051201343536,-0.055055923759937286,0.1793067306280136,-0.05013379082083702,0.056420035660266876,0.04775917902588844,-0.114157535135746,-0.06905774027109146,0.09740615636110306,0.13503190875053406,0.1248464286327362,-0.09649134427309036,0.07744117826223373,0.11015132069587708,-0.0524991936981678,0.09634725749492645,-0.2318592369556427,0.10261901468038559,-0.11945100873708725,-0.05216166377067566,0.1590338945388794,-0.27935224771499634,-0.15955877304077148,0.02227957174181938,0.12795831263065338,0.2442488968372345,-0.20333415269851685,-0.16517005860805511,0.23466236889362335,-0.07622251659631729,-0.24642255902290344,0.24747197329998016,0.11788588017225266,0.2412131130695343,-0.008356859907507896,-0.04439247399568558,0.10859432071447372,-0.0501682385802269,-0.07731460779905319,0.05997314304113388,0.10927332192659378,-0.1638536900281906,-0.10738126933574677,0.21062108874320984,-0.02693890780210495,0.2053525298833847,0.0246781837195158,-0.08819584548473358,-0.08132036030292511,-0.07622455805540085,0.169212207198143,0.023808026686310768,-0.050609033554792404,0.1930142343044281,-0.22697345912456512,-0.014234074391424656,0.1556626707315445,0.1845605969429016,0.020886849611997604,-0.07826702296733856,0.22444938123226166,-0.10535163432359695,0.09166208654642105,-0.12166529148817062,-0.036017388105392456,-0.041998013854026794,0.17693281173706055,-0.17749205231666565,0.12632372975349426,0.07982868701219559,-0.0181899331510067,-0.04092353954911232,0.1937842071056366,-0.11389552801847458,0.07686622440814972,-0.1499212384223938,0.13243448734283447
179,-0.026424454525113106,0.04704521968960762,-0.08558431267738342,-0.012027853168547153,-0.17126838862895966,0.20558688044548035,-0.19896084070205688,-0.2508239448070526,-0.23817244172096252,0.13629798591136932,0.05593271926045418,0.06840392202138901,-0.2154255509376526,-0.14873962104320526,0.022264419123530388,-0.08072658628225327,0.17628741264343262,-0.08321654051542282,-0.15210022032260895,-0.0351642370223999,-0.019312841817736626,-0.018546903505921364,0.1251731514930725,-0.12134256213903427,-0.013419637456536293,0.19757260382175446,0.013137144036591053,0.2002507746219635,-0.10294847190380096,-0.19901010394096375,-0.06641092151403427,-0.06264554709196091,-0.06017221882939339,-0.08670780062675476,-0.01865735463798046,0.17656663060188293,-0.18022756278514862,0.03738460689783096,-0.2324340045452118,-0.11133557558059692,0.038125455379486084,-0.1090000569820404,-0.19471164047718048,-0.0978330597281456,0.09417302161455154,-0.14904941618442535,-0.22710157930850983,-0.17427201569080353,0.06454060971736908,-0.09330514073371887,0.09347446262836456,0.06019357964396477,-0.06616631895303726,0.16958467662334442,-0.054447975009679794,0.04603645205497742,0.05796349048614502,-0.10251374542713165,-0.07115961611270905,0.11162643134593964,0.14479376375675201,0.12138834595680237,-0.09561501443386078,0.08612344413995743,0.11920742690563202,-0.06515216827392578,0.08700527250766754,-0.23197041451931,0.10818817466497421,-0.11779148876667023,-0.06165584549307823,0.1530015468597412,-0.27349042892456055,-0.14730115234851837,0.019778378307819366,0.12215329706668854,0.24550557136535645,-0.2153269201517105,-0.17130467295646667,0.2525014579296112,-0.07375114411115646,-0.2546095550060272,0.2531161606311798,0.1271790862083435,0.24060481786727905,-0.009204794652760029,-0.048295073211193085,0.11206819117069244,-0.039348211139440536,-0.07737945765256882,0.07283767312765121,0.10836886614561081,-0.17127276957035065,-0.12701599299907684,0.21784652769565582,-0.03097144328057766,0.19799035787582397,0.0247905645519495,-0.09265726059675217,-0.09474200755357742,-0.08224625885486603,0.1775193214416504,0.0252371896058321,-0.035921692848205566,0.1956123411655426,-0.22386765480041504,-0.005639045499265194,0.16169701516628265,0.1978587955236435,0.018670490011572838,-0.06894231587648392,0.21729159355163574,-0.10482209175825119,0.09420045465230942,-0.12951664626598358,-0.05045710876584053,-0.038431573659181595,0.17595797777175903,-0.18032141029834747,0.10818489640951157,0.07811453938484192,-0.030696647241711617,-0.0320299006998539,0.19636116921901703,-0.1194702759385109,0.08669176697731018,-0.14252977073192596,0.14312022924423218
18,-0.029225824400782585,0.042146600782871246,-0.09264043718576431,-0.0083235464990139,-0.16957974433898926,0.20735953748226166,-0.2032977044582367,-0.2534678876399994,-0.25257784128189087,0.14014987647533417,0.05212860554456711,0.062604621052742,-0.22276324033737183,-0.14354605972766876,0.008800102397799492,-0.0859721302986145,0.1641961932182312,-0.09053347259759903,-0.13906706869602203,-0.022947469726204872,-0.016608942300081253,-0.013329694978892803,0.1268433779478073,-0.12643244862556458,-0.008949918672442436,0.19331413507461548,0.02208321914076805,0.20720797777175903,-0.10746670514345169,-0.1971304714679718,-0.07195445150136948,-0.0681372880935669,-0.04744092747569084,-0.1033625602722168,-0.012585606426000595,0.17690129578113556,-0.18540620803833008,0.044703349471092224,-0.21609798073768616,-0.11239329725503922,0.04705161601305008,-0.10784091800451279,-0.19125774502754211,-0.10020224750041962,0.08821935951709747,-0.15001316368579865,-0.21577037870883942,-0.17896395921707153,0.06676962226629257,-0.09351757168769836,0.08378442376852036,0.05025826022028923,-0.07425902038812637,0.1695023477077484,-0.057524438947439194,0.050438493490219116,0.05678688362240791,-0.10633872449398041,-0.0799853578209877,0.12421238422393799,0.14565721154212952,0.133070170879364,-0.0939929187297821,0.09478744864463806,0.11520756781101227,-0.07366692274808884,0.08183272927999496,-0.23764683306217194,0.12268111109733582,-0.13184520602226257,-0.06810051202774048,0.150533989071846,-0.27283620834350586,-0.147019162774086,0.02466968074440956,0.11315508931875229,0.2455091029405594,-0.21503570675849915,-0.16797123849391937,0.26579776406288147,-0.06363879889249802,-0.25398170948028564,0.24693769216537476,0.13255904614925385,0.23540841042995453,-0.005132059566676617,-0.04137948900461197,0.11204808205366135,-0.020922113209962845,-0.08266253769397736,0.06954262405633926,0.11167225241661072,-0.181232750415802,-0.12729477882385254,0.20690734684467316,-0.01964482292532921,0.2036798894405365,0.03229285031557083,-0.09173796325922012,-0.07456538081169128,-0.07874273508787155,0.19240114092826843,0.02192089706659317,-0.030646083876490593,0.19008144736289978,-0.22393789887428284,-0.002040902152657509,0.15548355877399445,0.20641809701919556,0.009348083287477493,-0.0655008926987648,0.21664798259735107,-0.11011155694723129,0.09023518115282059,-0.13079865276813507,-0.055961973965168,-0.032415978610515594,0.16950277984142303,-0.1792219877243042,0.09939264506101608,0.07242346554994583,-0.018924400210380554,-0.034883007407188416,0.19070279598236084,-0.1177389919757843,0.09368868172168732,-0.14045143127441406,0.14506390690803528
180,-0.024423936381936073,0.042587149888277054,-0.08382881432771683,-0.020121745765209198,-0.17445866763591766,0.20329077541828156,-0.1983857899904251,-0.2566061317920685,-0.2399132400751114,0.14476436376571655,0.049784936010837555,0.07089801877737045,-0.21618813276290894,-0.15099039673805237,0.016134807839989662,-0.08658204227685928,0.17344653606414795,-0.09045934677124023,-0.15408284962177277,-0.04435205087065697,-0.021137269213795662,-0.02340199053287506,0.12811625003814697,-0.12171628326177597,-0.013765848241746426,0.19315238296985626,0.015899069607257843,0.2020478993654251,-0.10166656970977783,-0.20111694931983948,-0.06949032098054886,-0.06213466450572014,-0.05227996036410332,-0.07816848903894424,-0.01532131340354681,0.1790107786655426,-0.18478359282016754,0.03846658021211624,-0.23726344108581543,-0.11737744510173798,0.03926974534988403,-0.11256185173988342,-0.1880727857351303,-0.09592264145612717,0.09592121839523315,-0.1552688330411911,-0.22162102162837982,-0.17260012030601501,0.06551405787467957,-0.09441013634204865,0.09339914470911026,0.05415182560682297,-0.0579436793923378,0.17049062252044678,-0.05479209125041962,0.04411334544420242,0.05349602922797203,-0.1013188436627388,-0.06219569593667984,0.10803995281457901,0.14296619594097137,0.12076210230588913,-0.08919613063335419,0.0805780440568924,0.1168094277381897,-0.07330892980098724,0.09700880199670792,-0.231381356716156,0.10835994780063629,-0.12453983724117279,-0.06065033748745918,0.1504945009946823,-0.27647414803504944,-0.15320375561714172,0.020504074171185493,0.11687711626291275,0.24330170452594757,-0.20950450003147125,-0.17296436429023743,0.2512146532535553,-0.07475460320711136,-0.25145223736763,0.2506638765335083,0.12113471329212189,0.24646589159965515,-0.009077180176973343,-0.045239973813295364,0.11070850491523743,-0.03800332546234131,-0.07725921273231506,0.0699063315987587,0.11409489065408707,-0.17112423479557037,-0.12933984398841858,0.22356440126895905,-0.02879321575164795,0.1951953023672104,0.023739971220493317,-0.08560043573379517,-0.09384018927812576,-0.07909871637821198,0.17296749353408813,0.02363351173698902,-0.04035085812211037,0.1946108490228653,-0.22541682422161102,-0.00658392021432519,0.15597930550575256,0.19767306745052338,0.015860630199313164,-0.07028385251760483,0.22464817762374878,-0.1021345779299736,0.093245729804039,-0.12473149597644806,-0.04369218647480011,-0.03477812185883522,0.17719538509845734,-0.1843475103378296,0.11331985890865326,0.0760955661535263,-0.02815096452832222,-0.03228466585278511,0.19514945149421692,-0.11828965693712234,0.08350864797830582,-0.1511659026145935,0.14612451195716858
181,-0.028497688472270966,0.04942336678504944,-0.08797790855169296,-0.01526758261024952,-0.16759933531284332,0.2096181958913803,-0.194741889834404,-0.25749650597572327,-0.24158982932567596,0.13450652360916138,0.05429241433739662,0.06859634071588516,-0.21676339209079742,-0.14718003571033478,0.016702555119991302,-0.07913470268249512,0.17586921155452728,-0.08270060271024704,-0.1435486376285553,-0.030573397874832153,-0.020857347175478935,-0.018286576494574547,0.12088961154222488,-0.12611155211925507,-0.008080548606812954,0.18774814903736115,0.022173479199409485,0.19449985027313232,-0.10931988060474396,-0.2033659964799881,-0.06699077039957047,-0.056534674018621445,-0.05384495481848717,-0.08956102281808853,-0.014234785921871662,0.1828186810016632,-0.1847037672996521,0.0385553352534771,-0.21715673804283142,-0.11444234102964401,0.0516834631562233,-0.11037908494472504,-0.18786954879760742,-0.09441777318716049,0.08439616113901138,-0.1446523815393448,-0.21746623516082764,-0.1721433401107788,0.07349162548780441,-0.09193918853998184,0.09460251778364182,0.06079137697815895,-0.06939508765935898,0.17087778449058533,-0.06214570999145508,0.041045378893613815,0.061312418431043625,-0.10420051217079163,-0.06814923882484436,0.11450481414794922,0.15366071462631226,0.13168850541114807,-0.1026359423995018,0.08101553469896317,0.11523085087537766,-0.06773681193590164,0.0806497186422348,-0.23116034269332886,0.12483049184083939,-0.11892946809530258,-0.058854036033153534,0.15423822402954102,-0.2693248689174652,-0.15374402701854706,0.0201712716370821,0.12680834531784058,0.25261056423187256,-0.22108136117458344,-0.17210732400417328,0.2558538615703583,-0.07060618698596954,-0.26178815960884094,0.2545229196548462,0.12019479274749756,0.24088801443576813,-0.008971401490271091,-0.04250188171863556,0.10940255969762802,-0.04063206911087036,-0.08496171981096268,0.07035164535045624,0.11878383904695511,-0.1680128276348114,-0.12137991935014725,0.21664386987686157,-0.030001072213053703,0.2104652225971222,0.024690281599760056,-0.09097234904766083,-0.08921568840742111,-0.07292935997247696,0.18272633850574493,0.023320766165852547,-0.040770962834358215,0.19759126007556915,-0.2299548238515854,-0.006913677789270878,0.1610654890537262,0.19942018389701843,0.023602377623319626,-0.070528544485569,0.22739428281784058,-0.10775026679039001,0.0907219871878624,-0.13560210168361664,-0.053654804825782776,-0.04411528632044792,0.1786719709634781,-0.17647963762283325,0.11110786348581314,0.08615728467702866,-0.022523321211338043,-0.029155900701880455,0.20194506645202637,-0.11431238800287247,0.08786328136920929,-0.14153973758220673,0.1361403912305832
182,-0.027497882023453712,0.04659334197640419,-0.08886940032243729,-0.014829661697149277,-0.1645846962928772,0.19978055357933044,-0.19026511907577515,-0.24910423159599304,-0.22915375232696533,0.13816824555397034,0.053748179227113724,0.07030516117811203,-0.21040448546409607,-0.14512529969215393,0.015130680054426193,-0.08771764487028122,0.1672898232936859,-0.08549503237009048,-0.14808374643325806,-0.02775733172893524,-0.017856063321232796,-0.01111696008592844,0.12797324359416962,-0.12300454825162888,-0.007488459814339876,0.18927522003650665,0.014684037305414677,0.1957058608531952,-0.10388806462287903,-0.19153311848640442,-0.06824412941932678,-0.06252151727676392,-0.05582993105053902,-0.08828828483819962,-0.013577266596257687,0.172888845205307,-0.1831928938627243,0.04230160638689995,-0.22242820262908936,-0.11117362976074219,0.04121505096554756,-0.10565730929374695,-0.18653926253318787,-0.09423407167196274,0.08470496535301208,-0.14489319920539856,-0.21322104334831238,-0.16939528286457062,0.06215084716677666,-0.08717958629131317,0.08798183500766754,0.05661199614405632,-0.06319109350442886,0.1682327687740326,-0.05403415486216545,0.043561674654483795,0.054425593465566635,-0.10825809091329575,-0.07479609549045563,0.10720831900835037,0.13855628669261932,0.12961862981319427,-0.09772651642560959,0.082254558801651,0.11094854027032852,-0.06392361223697662,0.08363909274339676,-0.23006294667720795,0.11208583414554596,-0.1182999387383461,-0.0633443295955658,0.15243329107761383,-0.2677823305130005,-0.15219011902809143,0.019651208072900772,0.12426872551441193,0.24647577106952667,-0.20586133003234863,-0.16542258858680725,0.24915091693401337,-0.07202480733394623,-0.24777401983737946,0.24637074768543243,0.12177663296461105,0.2396925985813141,-0.002279043197631836,-0.042576637119054794,0.10951051115989685,-0.03670681267976761,-0.0794767513871193,0.06832893937826157,0.11171866953372955,-0.16858166456222534,-0.11981715261936188,0.20830176770687103,-0.02501719631254673,0.2050303816795349,0.025553332641720772,-0.08963924646377563,-0.08680165559053421,-0.07358717173337936,0.1806316375732422,0.017335332930088043,-0.035342987626791,0.1939469873905182,-0.218097522854805,-0.007537706755101681,0.15549243986606598,0.19422316551208496,0.016592085361480713,-0.0712270513176918,0.21916928887367249,-0.1001759022474289,0.09275119751691818,-0.1278432160615921,-0.04981033131480217,-0.03750785067677498,0.1728610247373581,-0.17224422097206116,0.11049903929233551,0.07731765508651733,-0.01940235309302807,-0.030322162434458733,0.19108304381370544,-0.11183634400367737,0.0836302861571312,-0.14202193915843964,0.13955172896385193
183,-0.03344006463885307,0.04834207519888878,-0.0808217003941536,-0.013970653526484966,-0.15926675498485565,0.2072698026895523,-0.19659976661205292,-0.2574395537376404,-0.2304137945175171,0.14213892817497253,0.05950486660003662,0.06751460582017899,-0.21688346564769745,-0.1427600085735321,0.021437866613268852,-0.08018532395362854,0.17621850967407227,-0.07976321130990982,-0.15516085922718048,-0.0366801880300045,-0.019307980313897133,-0.013144153170287609,0.12388574331998825,-0.12284570932388306,-0.010167736560106277,0.19988232851028442,0.012083961628377438,0.19797350466251373,-0.10883000493049622,-0.19246414303779602,-0.06974003463983536,-0.06420650333166122,-0.05229116603732109,-0.09549062699079514,-0.017171932384371758,0.18257391452789307,-0.17914022505283356,0.035270482301712036,-0.2266196757555008,-0.11520324647426605,0.03869618847966194,-0.11110477149486542,-0.19296784698963165,-0.09900778532028198,0.0836663544178009,-0.1494942158460617,-0.22213301062583923,-0.17350897192955017,0.06812851876020432,-0.08695286512374878,0.08984430134296417,0.06370604038238525,-0.05687311291694641,0.17085330188274384,-0.055195488035678864,0.046403270214796066,0.055208828300237656,-0.09816114604473114,-0.07335738837718964,0.1011071726679802,0.14237357676029205,0.12621250748634338,-0.09970482438802719,0.07996650785207748,0.11985363811254501,-0.07000822573900223,0.08926338702440262,-0.22186051309108734,0.11057009547948837,-0.12114650756120682,-0.04886972904205322,0.15416963398456573,-0.27709028124809265,-0.15174444019794464,0.024016160517930984,0.11705294251441956,0.2546496093273163,-0.20870018005371094,-0.1661822646856308,0.25336095690727234,-0.07773778587579727,-0.24762798845767975,0.24731303751468658,0.12464195489883423,0.24600332975387573,0.00021309842122718692,-0.04090096428990364,0.11676177382469177,-0.03456808626651764,-0.07737157493829727,0.06643544137477875,0.10838542878627777,-0.1679762452840805,-0.12756860256195068,0.22484350204467773,-0.03305080533027649,0.19815288484096527,0.018830884248018265,-0.08817686885595322,-0.09087927639484406,-0.06785745173692703,0.1724703013896942,0.021777749061584473,-0.021314604207873344,0.18508481979370117,-0.2206091284751892,-0.004101321566849947,0.15682892501354218,0.19221650063991547,0.014528385363519192,-0.06848446279764175,0.2217651605606079,-0.10270903259515762,0.09573185443878174,-0.13410159945487976,-0.04875418543815613,-0.03681670129299164,0.17878203094005585,-0.17703180015087128,0.10557684302330017,0.07676605880260468,-0.018570750951766968,-0.03597370907664299,0.19955284893512726,-0.11867307871580124,0.08484164625406265,-0.13851843774318695,0.1369854062795639
184,-0.027203170582652092,0.04981984198093414,-0.08852046728134155,-0.021747101098299026,-0.1657337099313736,0.20408351719379425,-0.19690866768360138,-0.2453787922859192,-0.24028193950653076,0.14520718157291412,0.05601121485233307,0.06904316693544388,-0.21793235838413239,-0.14415587484836578,0.021713098511099815,-0.08115360140800476,0.17320764064788818,-0.08980856090784073,-0.15272673964500427,-0.0311259925365448,-0.015534672886133194,-0.013640807010233402,0.12625785171985626,-0.12601429224014282,-0.009535633958876133,0.19777144491672516,0.0159408338367939,0.19971325993537903,-0.1066913902759552,-0.19850659370422363,-0.07088198512792587,-0.06079038232564926,-0.04839552938938141,-0.09414790570735931,-0.010037536732852459,0.1844751536846161,-0.1838659644126892,0.038792937994003296,-0.21892665326595306,-0.11718353629112244,0.04680275544524193,-0.1075395718216896,-0.19205030798912048,-0.1042366623878479,0.08473314344882965,-0.1520152986049652,-0.2235042154788971,-0.17433278262615204,0.062118370085954666,-0.09669337421655655,0.09822001308202744,0.055206406861543655,-0.06803762912750244,0.1717836558818817,-0.05603218078613281,0.048816509544849396,0.05588151142001152,-0.1141250878572464,-0.07778306305408478,0.1121131032705307,0.1463179737329483,0.12861567735671997,-0.10241243988275528,0.08640917390584946,0.11656340956687927,-0.06457596272230148,0.07931802421808243,-0.23195506632328033,0.11942251771688461,-0.1191670298576355,-0.0584784671664238,0.15848205983638763,-0.275425523519516,-0.14878393709659576,0.028481731191277504,0.12262915819883347,0.250204473733902,-0.21494032442569733,-0.16925480961799622,0.2496761679649353,-0.07354948669672012,-0.2614879310131073,0.2530757784843445,0.12247386574745178,0.24012337625026703,-0.0079727191478014,-0.04246228188276291,0.10664813965559006,-0.04293012246489525,-0.08081244677305222,0.06701406091451645,0.1091998741030693,-0.1698901355266571,-0.12289886921644211,0.21416383981704712,-0.030559901148080826,0.20994266867637634,0.02730887196958065,-0.0940084233880043,-0.08367863297462463,-0.07982105761766434,0.1770893931388855,0.017927762120962143,-0.04450194165110588,0.1939602792263031,-0.22681587934494019,-0.006196501664817333,0.15782663226127625,0.19875267148017883,0.022530335932970047,-0.07631001621484756,0.2297535091638565,-0.10673870891332626,0.08925454318523407,-0.12873247265815735,-0.05366490036249161,-0.03678574785590172,0.16763851046562195,-0.17071883380413055,0.10684851557016373,0.08066664636135101,-0.017873814329504967,-0.028277454897761345,0.197340726852417,-0.12024971842765808,0.08250230550765991,-0.14419423043727875,0.13106437027454376
185,-0.03644924610853195,0.04411247745156288,-0.08611118048429489,-0.005429309327155352,-0.1663494110107422,0.21292701363563538,-0.20186719298362732,-0.25557681918144226,-0.24798515439033508,0.13704028725624084,0.0677901953458786,0.0614127591252327,-0.22075825929641724,-0.14244996011257172,0.021467212587594986,-0.07616230845451355,0.17283420264720917,-0.08284892141819,-0.14500091969966888,-0.022538239136338234,-0.019747070968151093,-0.010130560956895351,0.12429600208997726,-0.12015503644943237,-0.007331767585128546,0.19895489513874054,0.016398124396800995,0.20055916905403137,-0.10900028795003891,-0.19682160019874573,-0.06783007830381393,-0.06330154091119766,-0.0566520020365715,-0.10438410937786102,-0.011353863403201103,0.17763455212116241,-0.18154682219028473,0.03678393363952637,-0.22082564234733582,-0.11035170406103134,0.0489480160176754,-0.10103007405996323,-0.2056865692138672,-0.09768103063106537,0.07836665213108063,-0.14739175140857697,-0.2102404683828354,-0.18301157653331757,0.06764508783817291,-0.0868833139538765,0.08982419222593307,0.06632161885499954,-0.07019061595201492,0.1752658635377884,-0.06048431620001793,0.04897386580705643,0.057160913944244385,-0.09831306338310242,-0.0776510015130043,0.11845922470092773,0.14536555111408234,0.12440022081136703,-0.09930767863988876,0.09027969837188721,0.11937223374843597,-0.08100377768278122,0.07934342324733734,-0.22823745012283325,0.11556857824325562,-0.12490251660346985,-0.06792541593313217,0.15667186677455902,-0.2769955098628998,-0.14864423871040344,0.021193519234657288,0.11202134191989899,0.2512662708759308,-0.21724961698055267,-0.1635672003030777,0.26188793778419495,-0.0689607784152031,-0.2505195140838623,0.24951402842998505,0.13071252405643463,0.2346789538860321,-0.0034607346169650555,-0.03832372650504112,0.11279775947332382,-0.027765827253460884,-0.0802757740020752,0.07881609350442886,0.11307182163000107,-0.1793554723262787,-0.12572988867759705,0.2097444236278534,-0.02680061385035515,0.19634144008159637,0.0204263087362051,-0.09176219999790192,-0.08750389516353607,-0.0712837278842926,0.1827181726694107,0.02684936113655567,-0.02769586257636547,0.19440725445747375,-0.2259838879108429,0.0012178161414340138,0.1580398678779602,0.2022731453180313,0.008466154336929321,-0.06379628926515579,0.2155141532421112,-0.10490003973245621,0.08854313939809799,-0.1347150206565857,-0.05575111508369446,-0.036261335015296936,0.18282276391983032,-0.17872579395771027,0.10127118974924088,0.07013458013534546,-0.019041458144783974,-0.029694680124521255,0.18910813331604004,-0.12464974820613861,0.09415292739868164,-0.1318942904472351,0.14044873416423798
186,-0.019876785576343536,0.042971543967723846,-0.08645573258399963,-0.015049165114760399,-0.16510656476020813,0.20504771173000336,-0.19047489762306213,-0.24777717888355255,-0.23711703717708588,0.14128725230693817,0.049272309988737106,0.06999371200799942,-0.21674001216888428,-0.14534401893615723,0.016507774591445923,-0.08776988834142685,0.16819627583026886,-0.08979637175798416,-0.1482531577348709,-0.028374550864100456,-0.02575054205954075,-0.01815868727862835,0.13056042790412903,-0.11954455822706223,-0.005777773447334766,0.19474442303180695,0.018933914601802826,0.20236478745937347,-0.10316898673772812,-0.1905803382396698,-0.07043061405420303,-0.06485482305288315,-0.04502159357070923,-0.08669409900903702,-0.016685672104358673,0.17414042353630066,-0.1835288554430008,0.03859744966030121,-0.22376589477062225,-0.11437016725540161,0.04095691815018654,-0.10945799946784973,-0.18467502295970917,-0.09996229410171509,0.08896338194608688,-0.15252698957920074,-0.2192387878894806,-0.17540402710437775,0.058580897748470306,-0.09824972599744797,0.08686622232198715,0.045487504452466965,-0.06414338946342468,0.1700439155101776,-0.05247001722455025,0.0508672259747982,0.05526215210556984,-0.11191945523023605,-0.07882171869277954,0.11526782065629959,0.14241132140159607,0.12980519235134125,-0.09235037118196487,0.0900406688451767,0.11294371634721756,-0.07186246663331985,0.08511053025722504,-0.23731130361557007,0.1092357262969017,-0.13090075552463531,-0.07216939330101013,0.15188536047935486,-0.27387234568595886,-0.14864996075630188,0.023269081488251686,0.11967706680297852,0.24359703063964844,-0.21363985538482666,-0.16744783520698547,0.2522326409816742,-0.0666167363524437,-0.2500350773334503,0.24638311564922333,0.1245436742901802,0.24001595377922058,-0.009299730882048607,-0.04608980193734169,0.10403084754943848,-0.032812971621751785,-0.08229126036167145,0.0649995356798172,0.11446130275726318,-0.1707494705915451,-0.12254031002521515,0.20829200744628906,-0.020100288093090057,0.2044622004032135,0.031066950410604477,-0.08699502795934677,-0.07984663546085358,-0.08333571255207062,0.18370714783668518,0.01998155005276203,-0.04341541975736618,0.1921410858631134,-0.22733576595783234,-0.007508581969887018,0.1536802351474762,0.19858750700950623,0.016570236533880234,-0.07014112919569016,0.21914084255695343,-0.10687956213951111,0.09169936180114746,-0.12597383558750153,-0.04854525625705719,-0.03302346169948578,0.17700913548469543,-0.18142405152320862,0.10931003093719482,0.07262711971998215,-0.016352221369743347,-0.038023047149181366,0.1898401379585266,-0.11749756336212158,0.08645305782556534,-0.14355233311653137,0.14080607891082764
187,-0.031162844970822334,0.045073892921209335,-0.08782964199781418,-0.01484008226543665,-0.16709326207637787,0.20662644505500793,-0.20001395046710968,-0.2562401592731476,-0.235163614153862,0.1414773166179657,0.05548267066478729,0.06566406786441803,-0.2152358442544937,-0.14292432367801666,0.013261791318655014,-0.08346458524465561,0.17225001752376556,-0.09100945293903351,-0.15772581100463867,-0.03664132207632065,-0.01846628077328205,-0.010990219190716743,0.12393255531787872,-0.12443652004003525,-0.0123561080545187,0.1934206783771515,0.019488222897052765,0.2027284801006317,-0.10816607624292374,-0.19461818039417267,-0.07019322365522385,-0.06683309376239777,-0.05814063921570778,-0.08969799429178238,-0.01337359007447958,0.1761162281036377,-0.18442636728286743,0.03598713129758835,-0.23488004505634308,-0.11712523549795151,0.041480641812086105,-0.11231332272291183,-0.19132408499717712,-0.09933209419250488,0.09106016159057617,-0.15366685390472412,-0.2193768322467804,-0.16932328045368195,0.0636906549334526,-0.08842507749795914,0.08671925961971283,0.059027623385190964,-0.055817365646362305,0.1704445332288742,-0.0547686405479908,0.05273056402802467,0.054927486926317215,-0.1060921773314476,-0.06786904484033585,0.11024753004312515,0.1393275409936905,0.12586097419261932,-0.09422243386507034,0.08376007527112961,0.11120626330375671,-0.07252785563468933,0.09084315598011017,-0.22398324310779572,0.10718545317649841,-0.12328211218118668,-0.05652562528848648,0.15377242863178253,-0.27988970279693604,-0.15783490240573883,0.025015491992235184,0.11917713284492493,0.24822817742824554,-0.20702847838401794,-0.1657940149307251,0.24512341618537903,-0.07636458426713943,-0.24715518951416016,0.24967192113399506,0.12593692541122437,0.24529793858528137,-0.0038107268046587706,-0.04369330033659935,0.10929504036903381,-0.031668055802583694,-0.0764695405960083,0.06903959065675735,0.11493563652038574,-0.17035722732543945,-0.12460724264383316,0.2134571522474289,-0.030482707545161247,0.1968316286802292,0.019008861854672432,-0.09054207056760788,-0.08739530295133591,-0.07170110195875168,0.17824898660182953,0.020386382937431335,-0.033571962267160416,0.19473792612552643,-0.22700944542884827,-0.0006342219421640038,0.1531970053911209,0.19133800268173218,0.014138956554234028,-0.06762787699699402,0.21705883741378784,-0.10333667695522308,0.09744366258382797,-0.131412535905838,-0.04067780449986458,-0.03990606963634491,0.17625397443771362,-0.1810401976108551,0.11096708476543427,0.07464338839054108,-0.021227115765213966,-0.03587361052632332,0.19415625929832458,-0.11328619718551636,0.08472739160060883,-0.13856419920921326,0.13985708355903625
